Date,Close_BTC-USD,High_BTC-USD,Low_BTC-USD,Open_BTC-USD,Volume_BTC-USD,Close_ETH-USD,High_ETH-USD,Low_ETH-USD,Open_ETH-USD,Volume_ETH-USD,Close_SOL-USD,High_SOL-USD,Low_SOL-USD,Open_SOL-USD,Volume_SOL-USD,Close_BNB-USD,High_BNB-USD,Low_BNB-USD,Open_BNB-USD,Volume_BNB-USD
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,172.2971649169922,186.0835418701172,170.32127380371094,181.480224609375,21266681335,0.538811981678009,0.6392539739608765,0.5205780267715454,0.6129480004310608,8342616,15.085403442382812,16.455177307128906,15.013521194458008,16.14042854309082,398870343
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,172.73770141601562,175.178466796875,170.55284118652344,172.01771545410156,16458767984,0.5876590013504028,0.6045860052108765,0.5085489749908447,0.5413870215415955,9711507,15.205772399902344,15.49022102355957,14.883613586425781,15.06383991241455,390367736
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,182.59957885742188,183.75100708007812,171.82659912109375,172.67039489746094,17994666395,0.6916009783744812,0.7069640159606934,0.5696210265159607,0.5811660289764404,18828400,15.693160057067871,15.84587574005127,15.017928123474121,15.201129913330078,395820106
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,185.02867126464844,189.0888671875,180.3406524658203,182.62017822265625,21275740032,0.6274570226669312,0.6980770230293274,0.6003220081329346,0.6853470206260681,13485271,16.006208419799805,16.146146774291992,15.526531219482422,15.702653884887695,446947832
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,189.2369384765625,190.21038818359375,185.22210693359375,185.22210693359375,16788555028,0.6342419981956482,0.671019971370697,0.6139410138130188,0.6240209937095642,9064190,16.01641845703125,16.3167724609375,15.88908576965332,15.992483139038086,375266800
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,195.5153045654297,196.79237365722656,188.45953369140625,189.2073974609375,18260969748,0.6433290243148804,0.6709480285644531,0.6215469837188721,0.6305279731750488,7311905,16.305418014526367,16.42373275756836,15.95848560333252,16.013017654418945,362345240
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,197.31753540039062,199.344970703125,194.76806640625,195.41358947753906,18335367012,0.6355059742927551,0.6914989948272705,0.6311709880828857,0.6532149910926819,8320760,16.38376808166504,16.483434677124023,16.19930076599121,16.30323028564453,400076436
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,197.22471618652344,199.55279541015625,193.45416259765625,197.47572326660156,18670194595,0.5723720192909241,0.6602830290794373,0.561028003692627,0.6357139945030212,7406934,16.463214874267578,16.66411018371582,16.209510803222656,16.42904281616211,389838383
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,198.41539001464844,198.7865447998047,194.84942626953125,197.2735137939453,18217507467,0.6612930297851562,0.692147970199585,0.5684840083122253,0.5782529711723328,7470201,16.444286346435547,16.566999435424805,16.27823257446289,16.44782829284668,361059754
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,216.96823120117188,218.4546356201172,198.12451171875,198.46519470214844,26397548759,0.7458400130271912,0.77777099609375,0.655273973941803,0.6622859835624695,8801144,17.4937744140625,17.546226501464844,16.373191833496094,16.447242736816406,463165164
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,207.60205078125,227.52969360351562,206.43692016601562,216.9091339111328,28089191904,0.6910449862480164,0.800815999507904,0.6878809928894043,0.7471950054168701,5016892,17.03397560119629,18.129528045654297,16.780250549316406,17.44778823852539,498015944
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,214.21910095214844,217.62802124023438,207.7808837890625,207.9017333984375,20816320834,0.7287939786911011,0.7370709776878357,0.685903012752533,0.6910449862480164,4164272,17.564992904663086,17.8927001953125,17.026531219482422,17.04652214050293,453439052
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683,215.32537841796875,215.8475341796875,212.87867736816406,214.23008728027344,18260876092,0.7158759832382202,0.7489809989929199,0.7079039812088013,0.7272679805755615,3441356,17.584903717041016,17.62875747680664,17.406444549560547,17.551816940307617,393955300
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174,210.9331512451172,219.2708740234375,208.69236755371094,215.35206604003906,20469034664,0.6795349717140198,0.7298009991645813,0.6566159725189209,0.7147960066795349,3328344,17.126298904418945,17.79884910583496,17.02796745300293,17.581790924072266,381109061
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,208.17401123046875,211.82838439941406,199.0477294921875,210.89085388183594,22602446422,0.6674910187721252,0.7058119773864746,0.6184340119361877,0.6796249747276306,3443698,17.10075569152832,17.3553466796875,16.46200180053711,17.135751724243164,390548947
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,206.77439880371094,211.77862548828125,204.0311279296875,208.01300048828125,19004689099,0.6418370008468628,0.686214029788971,0.6264989972114563,0.6734399795532227,2847469,16.919775009155273,17.322492599487305,16.72710609436035,17.088411331176758,358987881
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,204.0557861328125,211.5346221923828,204.04087829589844,206.48135375976562,20343543799,0.6225839853286743,0.673891007900238,0.6225839853286743,0.6424540281295776,2677563,16.657045364379883,17.157682418823242,16.657045364379883,16.906801223754883,364717662
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,212.28941345214844,214.39247131347656,202.07484436035156,203.91285705566406,23594744655,0.6129779815673828,0.6322680115699768,0.5733759999275208,0.6225839853286743,3355830,17.013198852539062,17.288240432739258,16.35146141052246,16.657958984375,414976837
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,212.9915771484375,216.3276824951172,208.8307342529297,212.1982421875,20445139356,0.6049219965934753,0.6366180181503296,0.589851975440979,0.6129779815673828,2488195,17.24147605895996,17.441482543945312,16.91206932067871,17.019210815429688,382131707
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841,211.60012817382812,214.73912048339844,209.07151794433594,213.1421661376953,18950547549,0.6045269966125488,0.6254289746284485,0.5884479880332947,0.6040419936180115,2128503,16.93596076965332,17.484697341918945,16.88996696472168,17.219955444335938,365221789
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337,188.5995635986328,211.5522003173828,182.71116638183594,211.5522003173828,25211575193,0.5370339751243591,0.6123030185699463,0.5130810141563416,0.6044610142707825,2327581,15.295668601989746,16.937108993530273,14.720081329345703,16.937108993530273,436166815
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,185.912841796875,191.36233520507812,180.7183380126953,188.63218688964844,20054601647,0.5152729749679565,0.5718600153923035,0.5051940083503723,0.5362550020217896,2098481,15.09754467010498,15.489830017089844,14.284379959106445,15.339984893798828,404659513
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,189.3125,191.60134887695312,185.70179748535156,185.87733459472656,15899726284,0.5385760068893433,0.5597590208053589,0.5052509903907776,0.5133910179138184,2198625,15.741053581237793,16.161190032958984,14.992521286010742,15.121072769165039,394508013
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,199.1932830810547,200.19732666015625,189.12770080566406,189.3740997314453,17054662289,0.5505319833755493,0.564873993396759,0.5180379748344421,0.5383719801902771,2326446,16.138877868652344,16.24778938293457,15.724003791809082,15.742568969726562,359517914
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637,202.9490966796875,204.1175994873047,196.8688201904297,198.89151000976562,20150524861,0.5691180229187012,0.5809460282325745,0.5501099824905396,0.5505319833755493,2047897,16.357799530029297,16.5391845703125,15.921748161315918,16.135854721069336,388231861
2020-05-15,9328.197265625,9755.828125,9261.3984375,9734.291015625,48158802327,195.62266540527344,203.56639099121094,193.75567626953125,202.9553985595703,16602342092,0.5597519874572754,0.5746200084686279,0.5470929741859436,0.5691930055618286,1850070,15.754373550415039,16.454601287841797,15.652139663696289,16.34773063659668,340889408
2020-05-16,9377.013671875,9564.205078125,9260.6943359375,9333.240234375,36164766408,200.6771240234375,202.7711944580078,194.5015869140625,195.61338806152344,15379081645,0.599120020866394,0.6065340042114258,0.5543609857559204,0.5589810013771057,2300409,16.051780700683594,16.231842041015625,15.649658203125,15.753890037536621,339913391
2020-05-17,9670.7392578125,9823.001953125,9349.5458984375,9374.9296875,40084250663,207.15869140625,209.1609344482422,200.10279846191406,200.60887145996094,15470397303,0.6129890084266663,0.6401960253715515,0.5891749858856201,0.5952280163764954,2936428,16.314645767211914,16.480417251586914,16.02853775024414,16.033071517944336,329675187
2020-05-18,9726.5751953125,9906.0302734375,9570.359375,9675.6953125,41827139896,214.52505493164062,215.90846252441406,207.10906982421875,207.17977905273438,17411566928,0.6526700258255005,0.6743929982185364,0.6096490025520325,0.6126819849014282,3314359,16.63626480102539,16.83916664123535,16.278636932373047,16.3182373046875,337613743
2020-05-19,9729.0380859375,9836.0478515625,9539.6240234375,9727.0634765625,39254288955,213.45111083984375,214.6049346923828,210.14305114746094,214.6049346923828,14346192779,0.6244540214538574,0.65447998046875,0.6112480163574219,0.6509739756584167,2380263,17.1546630859375,17.1546630859375,16.36817741394043,16.639122009277344,351679092
2020-05-20,9522.9814453125,9804.7939453125,9447.201171875,9725.3291015625,36546239703,210.09674072265625,214.71682739257812,207.97581481933594,213.4462432861328,12730175511,0.5791559815406799,0.6266559958457947,0.5752829909324646,0.6224750280380249,2302926,16.888025283813477,17.32334327697754,16.65592384338379,17.142650604248047,305581860
2020-05-21,9081.76171875,9555.2421875,8869.9306640625,9522.740234375,39326160532,199.88360595703125,211.62518310546875,193.346435546875,210.129150390625,13308321229,0.6089149713516235,0.6137890219688416,0.5433459877967834,0.579692006111145,2863017,16.12238121032715,17.03751564025879,15.791041374206543,16.887243270874023,283593221
2020-05-22,9182.5771484375,9232.9365234375,9008.638671875,9080.3349609375,29810773699,207.169189453125,208.59153747558594,198.04086303710938,199.8371124267578,12041592114,0.6388750076293945,0.6764320135116577,0.582830011844635,0.6052389740943909,3411419,16.63959312438965,16.848112106323242,15.980751037597656,16.126386642456055,308017283
2020-05-23,9209.287109375,9302.501953125,9118.1083984375,9185.0625,27727866812,208.69439697265625,210.38645935058594,205.29421997070312,207.19448852539062,10665476768,0.6130310297012329,0.6388490200042725,0.5882470011711121,0.6374149918556213,2638524,16.588193893432617,16.831504821777344,16.358562469482422,16.63149070739746,281071630
2020-05-24,8790.3681640625,9288.404296875,8787.2509765625,9212.283203125,32518803300,202.37034606933594,210.59507751464844,202.37034606933594,208.716064453125,11833299572,0.5490530133247375,0.6132889986038208,0.5484319925308228,0.6132889986038208,2786816,16.083438873291016,16.793018341064453,16.08147621154785,16.579742431640625,250849075
2020-05-25,8906.9345703125,8951.005859375,8719.66796875,8786.107421875,31288157264,205.3197479248047,206.3614501953125,200.6675567626953,201.98265075683594,10415044124,0.6008570194244385,0.6501380205154419,0.5380640029907227,0.5485699772834778,4509580,16.400907516479492,16.419570922851562,15.958841323852539,16.074583053588867,295250983
2020-05-26,8835.052734375,8991.9677734375,8757.2939453125,8909.5859375,29584186947,201.90231323242188,205.75254821777344,200.2642822265625,205.2595672607422,10159741290,0.5733069777488708,0.6123530268669128,0.5664629936218262,0.5991039872169495,2689697,16.212547302246094,16.486421585083008,16.048831939697266,16.408296585083008,264787793
2020-05-27,9181.017578125,9203.3203125,8834.1572265625,8837.380859375,32740536902,208.86343383789062,208.86343383789062,201.78506469726562,201.89300537109375,10631034756,0.5909850001335144,0.6110870242118835,0.5714430212974548,0.5733069777488708,2536916,16.493284225463867,16.556840896606445,16.17987632751465,16.212671279907227,289787288
2020-05-28,9525.7509765625,9546.3193359375,9148.45703125,9184.9453125,34367073114,219.84042358398438,220.27650451660156,206.24266052246094,208.88543701171875,12212469604,0.5751550197601318,0.5923979878425598,0.5669479966163635,0.5908839702606201,2662788,17.05933952331543,17.120119094848633,16.470020294189453,16.49799156188965,307231707
2020-05-29,9439.1240234375,9573.6669921875,9379.3388671875,9528.35546875,32896642044,220.6751251220703,224.2168731689453,218.23805236816406,219.925048828125,12265816557,0.5794150233268738,0.59340500831604,0.5668579936027527,0.5746989846229553,2066857,17.041629791259766,17.229921340942383,16.722227096557617,17.07678985595703,302410995
2020-05-30,9700.4140625,9704.0302734375,9366.7294921875,9438.9140625,32722975141,242.34559631347656,243.94314575195312,218.7444610595703,220.7172088623047,15027397867,0.5879330039024353,0.6024889945983887,0.5670499801635742,0.5813549757003784,2449095,17.743417739868164,17.757654190063477,16.963361740112305,17.0372371673584,330991078
2020-05-31,9461.05859375,9700.34375,9432.296875,9700.10546875,27773290299,230.9757080078125,244.04525756835938,230.05282592773438,242.35137939453125,12234904813,0.5700219869613647,0.5939970016479492,0.5692449808120728,0.5879030227661133,1892967,17.04047203063965,18.108484268188477,16.91749382019043,17.74247169494629,306613468
2020-06-01,10167.2685546875,10199.5654296875,9450.8994140625,9463.60546875,35198901068,246.99176025390625,248.2362823486328,230.48805236816406,230.86026000976562,13951727936,0.5774949789047241,0.5878390073776245,0.5673480033874512,0.5734720230102539,2159877,17.914941787719727,18.001842498779297,17.01221466064453,17.069530487060547,343444957
2020-06-02,9529.8037109375,10182.3408203125,9460.5712890625,10162.9736328125,39137252109,237.21905517578125,252.2220001220703,233.2252960205078,246.82818603515625,13782107567,0.5646690130233765,0.5897250175476074,0.5522940158843994,0.5771420001983643,1295757,17.239303588867188,18.15634536743164,16.90384864807129,17.918851852416992,285916007
2020-06-03,9656.7177734375,9682.859375,9471.8466796875,9533.7607421875,25007459262,244.1793212890625,244.1793212890625,235.46444702148438,237.3952178955078,9861760817,0.5866209864616394,0.5910249948501587,0.5644609928131104,0.5646690130233765,877446,17.5454044342041,17.622936248779297,17.104293823242188,17.234621047973633,278598569
2020-06-04,9800.63671875,9887.6103515625,9525.2470703125,9655.8544921875,25921805072,244.4263916015625,245.92897033691406,236.7653045654297,244.10528564453125,10170414304,0.5872989892959595,0.5916399955749512,0.5645179748535156,0.5868669748306274,901641,17.565874099731445,17.648666381835938,17.13616371154785,17.54722023010254,251564500
2020-06-05,9665.533203125,9869.2373046875,9663.216796875,9800.2158203125,23509628646,241.22198486328125,247.32949829101562,240.6820526123047,244.34959411621094,9293963914,0.6611549854278564,0.6982790231704712,0.5779250264167786,0.5872989892959595,4322092,17.688785552978516,17.89604377746582,17.487777709960938,17.568723678588867,264892611
2020-06-06,9653.6796875,9773.431640625,9591.0244140625,9664.904296875,20438419222,241.9313201904297,245.98104858398438,239.7245330810547,241.20135498046875,8114873845,0.6224430203437805,0.6616190075874329,0.6117810010910034,0.6610710024833679,1604055,17.535934448242188,17.907987594604492,17.531049728393555,17.688785552978516,247410758
2020-06-07,9758.8525390625,9768.498046875,9458.150390625,9653.0029296875,25015250846,245.16725158691406,245.4352569580078,236.32525634765625,241.9080810546875,9544883157,0.6165779829025269,0.6244440078735352,0.5933979749679565,0.6224430203437805,716785,17.44703483581543,17.64626693725586,16.964675903320312,17.537628173828125,229571456
2020-06-08,9771.4892578125,9782.306640625,9675.8857421875,9760.0634765625,21486346312,246.30990600585938,246.64419555664062,241.5421905517578,245.17857360839844,8076783299,0.6683130264282227,0.679000973701477,0.6133099794387817,0.6150779724121094,1440234,17.393030166625977,17.55760383605957,17.2885799407959,17.446313858032227,201873195
2020-06-09,9795.7001953125,9836.369140625,9664.7197265625,9774.3603515625,23717842783,244.9114532470703,248.34243774414062,242.3385467529297,246.17501831054688,8446545788,0.6580020189285278,0.6680880188941956,0.6272420287132263,0.6677839756011963,988327,17.43537712097168,17.479162216186523,17.25016212463379,17.400699615478516,203076335
2020-06-10,9870.0947265625,9908.896484375,9728.291015625,9794.119140625,25706567601,247.4449462890625,248.65115356445312,242.8197479248047,244.8220672607422,8792990206,0.6448670029640198,0.6700429916381836,0.633404016494751,0.6580380201339722,1096203,17.41046714782715,17.497926712036133,17.264446258544922,17.43645668029785,218805704
2020-06-11,9321.78125,9938.2978515625,9263.0693359375,9870.078125,30247143440,231.70266723632812,249.8883056640625,229.94297790527344,247.5485382080078,12356528860,0.5737419724464417,0.650534987449646,0.5700820088386536,0.6448879837989807,1122221,16.30892562866211,17.524494171142578,16.20892333984375,17.413944244384766,214293278
2020-06-12,9480.84375,9540.4658203125,9285.8515625,9320.6904296875,22610564515,237.4932098388672,239.3546905517578,229.6450653076172,231.62545776367188,8868955009,0.5938689708709717,0.604653000831604,0.569920003414154,0.574059009552002,940323,16.669139862060547,16.775976181030273,16.157188415527344,16.292455673217773,220884223
2020-06-13,9475.27734375,9493.2119140625,9396.009765625,9480.7353515625,17564322315,238.90884399414062,239.19309997558594,235.88967895507812,237.54461669921875,7141624980,0.608942985534668,0.6114389896392822,0.5854849815368652,0.5939480066299438,764757,16.823734283447266,16.844383239746094,16.542573928833008,16.67559814453125,217773557
2020-06-14,9386.7880859375,9482.2705078125,9347.59375,9477.5537109375,18991732746,234.1147003173828,239.10145568847656,232.95819091796875,238.9681854248047,7439385176,0.5870770215988159,0.618257999420166,0.5808990001678467,0.6109269857406616,873416,16.65624237060547,16.86882972717285,16.55116844177246,16.83111572265625,197988813
2020-06-15,9450.7021484375,9504.8603515625,8990.17578125,9386.03515625,26699704768,229.9289093017578,234.2378387451172,221.24176025390625,234.0583038330078,10536099884,0.5706390142440796,0.5918970108032227,0.5472869873046875,0.5883730053901672,942666,16.384801864624023,16.676376342773438,15.625612258911133,16.65624237060547,205913863
2020-06-16,9538.0244140625,9579.4306640625,9400.4453125,9454.2666015625,21565537209,234.41616821289062,236.39430236816406,228.4261474609375,229.76229858398438,7965648016,0.5855759978294373,0.5898280143737793,0.5686889886856079,0.5705789923667908,652020,16.42195701599121,16.624719619750977,16.235139846801758,16.386613845825195,197512179
2020-06-17,9480.2548828125,9540.4228515625,9327.33984375,9533.7841796875,20177709879,233.0282745361328,235.9540557861328,229.34164428710938,234.49237060546875,7701391592,0.5815619826316833,0.590129017829895,0.5651170015335083,0.5854970216751099,673274,16.402542114257812,16.60578155517578,16.109554290771484,16.422012329101562,190623459
2020-06-18,9411.8408203125,9482.7822265625,9328.3955078125,9481.5673828125,17770083003,232.10116577148438,234.57064819335938,228.95143127441406,232.89869689941406,6713800872,0.6209560036659241,0.6503090262413025,0.5792850255966187,0.5815820097923279,1349341,16.208589553833008,16.534526824951172,15.980466842651367,16.402542114257812,176409002
2020-06-19,9288.0185546875,9440.8759765625,9274.2958984375,9410.2939453125,19632223107,227.13829040527344,232.15411376953125,226.79518127441406,231.95497131347656,6946372590,0.684332013130188,0.8363980054855347,0.6203839778900146,0.6224070191383362,6577471,15.907086372375488,16.292774200439453,15.895734786987305,16.207984924316406,160670035
2020-06-20,9332.3408203125,9394.9716796875,9247.3798828125,9290.9599609375,17130541557,229.27426147460938,231.4490203857422,226.640625,226.9763641357422,6252830566,0.6435909867286682,0.6885830163955688,0.6256260275840759,0.6825230121612549,1714405,16.04755973815918,16.13507652282715,15.809709548950195,15.907086372375488,158722069
2020-06-21,9303.6298828125,9401.107421875,9300.4306640625,9330.9267578125,15324301169,228.9898223876953,232.35894775390625,228.4929962158203,229.2161407470703,5600408178,0.6731489896774292,0.7485420107841492,0.6368799805641174,0.6461349725723267,2238347,16.0012264251709,16.252193450927734,15.980892181396484,16.038354873657227,151504787
2020-06-22,9648.7177734375,9655.0732421875,9296.8720703125,9300.9150390625,21104009514,242.53318786621094,243.77601623535156,228.9347381591797,229.0033721923828,9079586552,0.7268480062484741,0.7431129813194275,0.6458770036697388,0.6725770235061646,1620388,16.47528839111328,16.47528839111328,15.998519897460938,15.998519897460938,181943736
2020-06-23,9629.658203125,9670.541015625,9547.2470703125,9644.076171875,17006433272,244.14215087890625,244.86441040039062,239.75973510742188,242.53701782226562,6624530348,0.7082970142364502,0.7606329917907715,0.7007120251655579,0.7267730236053467,1327340,16.42256736755371,16.497739791870117,16.262882232666016,16.468677520751953,165960947
2020-06-24,9313.6103515625,9680.3671875,9278.2333984375,9632.1494140625,18961716076,235.7724609375,248.50802612304688,232.8077392578125,244.18592834472656,8815030025,0.7369940280914307,0.8006920218467712,0.6935009956359863,0.7085300087928772,2769054,16.026758193969727,16.6594181060791,16.006576538085938,16.43466567993164,168239834
2020-06-25,9264.8134765625,9340.1611328125,9095.32421875,9314.126953125,18616048626,232.94448852539062,236.05340576171875,230.29660034179688,235.70285034179688,7010426122,0.7131940126419067,0.7567049860954285,0.6992400288581848,0.7371000051498413,1751581,15.922709465026855,16.045135498046875,15.630582809448242,16.022674560546875,143049947
2020-06-26,9162.91796875,9310.5166015625,9101.73828125,9260.9951171875,18341465837,229.6680450439453,233.9019317626953,229.25946044921875,232.8774871826172,7187490226,0.7411440014839172,0.7519919872283936,0.6815320253372192,0.7125309705734253,1664662,15.749223709106445,16.010700225830078,15.641557693481445,15.916715621948242,136599245
2020-06-27,9045.390625,9207.810546875,8998.216796875,9167.82421875,17273093144,222.9597930908203,232.49342346191406,220.5645751953125,229.63148498535156,6918380955,0.7135480046272278,0.7522109746932983,0.6758379936218262,0.7395970225334167,1681428,15.185254096984863,15.90285873413086,15.075928688049316,15.750968933105469,152435707
2020-06-28,9143.58203125,9197.546875,8975.525390625,9048.4609375,14560870760,225.34716796875,228.59828186035156,219.47267150878906,222.91448974609375,6205925718,0.7984949946403503,0.8439769744873047,0.6870949864387512,0.7135480046272278,3412582,15.420088768005371,15.511128425598145,15.020650863647461,15.185254096984863,159817886
2020-06-29,9190.8544921875,9237.5732421875,9041.8759765625,9140.029296875,16460547078,228.1948699951172,229.90321350097656,222.25498962402344,225.36143493652344,6726164653,0.8524540066719055,0.8853390216827393,0.7700089812278748,0.7984949946403503,2147791,15.505231857299805,15.597875595092773,15.23478889465332,15.412210464477539,167963469
2020-06-30,9137.9931640625,9217.8359375,9084.837890625,9185.5810546875,15735797744,226.31500244140625,229.476806640625,224.815185546875,227.9684295654297,6094093001,0.8600940108299255,1.0291759967803955,0.8501039743423462,0.8530219793319702,3887548,15.413581848144531,15.585555076599121,15.31640338897705,15.494697570800781,151582461
2020-07-01,9228.3251953125,9309.7548828125,9104.7353515625,9145.9853515625,15971550355,231.11341857910156,232.75611877441406,224.8357391357422,226.13458251953125,6463737443,0.8326420187950134,0.9017149806022644,0.8209270238876343,0.8633639812469482,1772560,15.829460144042969,15.878247261047363,15.351641654968262,15.409456253051758,159837869
2020-07-02,9123.41015625,9274.962890625,9036.623046875,9231.1396484375,16338916796,229.39219665527344,232.39688110351562,225.4619598388672,231.28890991210938,6212210566,0.7802190184593201,0.8371269702911377,0.7536680102348328,0.8321160078048706,1749581,15.538490295410156,15.956669807434082,15.250992774963379,15.82076644897461,151839908
2020-07-03,9087.3037109375,9202.3447265625,9058.794921875,9124.8427734375,13078970999,225.38706970214844,229.6293182373047,224.91397094726562,229.31895446777344,5109032700,0.7680929899215698,0.7860350012779236,0.7551130056381226,0.7820360064506531,1144958,15.291961669921875,15.587005615234375,15.273691177368164,15.534173965454102,138591561
2020-07-04,9132.48828125,9183.2958984375,9053.6298828125,9084.2333984375,12290528515,229.07411193847656,230.05413818359375,225.13331604003906,225.28848266601562,5228310135,0.7803720235824585,0.8231549859046936,0.761451005935669,0.7679409980773926,1644301,15.55298137664795,15.604769706726074,15.261631965637207,15.28705883026123,146316736
2020-07-05,9073.9423828125,9162.18359375,8977.015625,9126.0908203125,12903406143,227.6645965576172,229.85671997070312,224.54449462890625,228.9761962890625,5292172429,0.6916639804840088,0.7855470180511475,0.6426349878311157,0.7801010012626648,3799016,15.480225563049316,15.633954048156738,15.24502944946289,15.552995681762695,138494209
2020-07-06,9375.474609375,9375.474609375,9058.6640625,9072.849609375,17889263252,241.51022338867188,242.13270568847656,227.02952575683594,227.6850128173828,8782917553,0.7079079747200012,0.721045970916748,0.6865800023078918,0.6916639804840088,1120773,16.296770095825195,16.333698272705078,15.448798179626465,15.480225563049316,172232440
